Entry	Reviewed	Entry Name	Length	Pfam	PDB
A0A7W5Q4L6	unreviewed	A0A7W5Q4L6_9HYPH	144	PF08753;PF01402;	
A0A7W5SPC3	unreviewed	A0A7W5SPC3_9HYPH	144	PF08753;PF01402;	
A0A7W5XTH8	unreviewed	A0A7W5XTH8_9HYPH	145	PF08753;PF01402;	
A0A7W5ZYI6	unreviewed	A0A7W5ZYI6_9SPHN	156	PF08753;PF01402;	
A0A7W6BLX2	unreviewed	A0A7W6BLX2_9SPHN	180	PF08753;PF01402;	
A0A7W6BTT2	unreviewed	A0A7W6BTT2_9HYPH	147	PF08753;PF01402;	
A0A7W6F777	unreviewed	A0A7W6F777_9HYPH	148	PF08753;PF01402;	
A0A7W6GMP7	unreviewed	A0A7W6GMP7_9SPHN	166	PF08753;PF01402;	
A0A7W6K7X4	unreviewed	A0A7W6K7X4_9HYPH	158	PF08753;PF01402;	
A0A7W6SU24	unreviewed	A0A7W6SU24_9BRAD	148	PF08753;PF01402;	
A0A7W6T1M7	unreviewed	A0A7W6T1M7_9BRAD	148	PF08753;PF01402;	
A0A7W6TW36	unreviewed	A0A7W6TW36_9BRAD	148	PF08753;PF01402;	
A0A7W6WL11	unreviewed	A0A7W6WL11_9PROT	165	PF08753;PF01402;	
A0A7W7F425	unreviewed	A0A7W7F425_9BACT	133	PF08753;PF01402;	
A0A7W7KAJ5	unreviewed	A0A7W7KAJ5_9SPHN	159	PF08753;PF01402;	
A0A7W7Y2C2	unreviewed	A0A7W7Y2C2_9BACT	136	PF08753;PF01402;	
A0A7W7Z3T0	unreviewed	A0A7W7Z3T0_9BRAD	167	PF08753;PF01402;	
A0A7W8FEX5	unreviewed	A0A7W8FEX5_9DELT	138	PF08753;PF01402;	
A0A7W9ED90	unreviewed	A0A7W9ED90_9SPHN	169	PF08753;PF01402;	
A0A7X0MBF9	unreviewed	A0A7X0MBF9_9HYPH	145	PF08753;PF01402;	
A0A7X0UCR7	unreviewed	A0A7X0UCR7_9BURK	153	PF08753;PF01402;	
A0A7X1AYT0	unreviewed	A0A7X1AYT0_9BACT	147	PF08753;PF01402;	
A0A7X1BQS2	unreviewed	A0A7X1BQS2_9ENTR	133	PF08753;PF01402;	
A0A7X1HRZ7	unreviewed	A0A7X1HRZ7_KLEPN	132	PF08753;PF01402;	
A0A7X1WG59	unreviewed	A0A7X1WG59_9PSED	138	PF08753;PF01402;	
A0A7X1ZJH0	unreviewed	A0A7X1ZJH0_9FIRM	139	PF08753;PF01402;	
A0A7X1ZVE4	unreviewed	A0A7X1ZVE4_9FIRM	138	PF08753;PF01402;	
A0A7X2D3U5	unreviewed	A0A7X2D3U5_9PROT	144	PF08753;PF01402;	
A0A7X2HS28	unreviewed	A0A7X2HS28_RALPI	149	PF08753;PF01402;	
A0A7X2KEC1	unreviewed	A0A7X2KEC1_9PROT	156	PF08753;PF01402;	
A0A7X2TV60	unreviewed	A0A7X2TV60_9BACT	139	PF08753;PF01402;	
A0A7X3A9C7	unreviewed	A0A7X3A9C7_9BACL	151	PF08753;PF01402;	
A0A7X3CSW3	unreviewed	A0A7X3CSW3_9BACL	154	PF08753;PF01402;	
A0A7X4LKJ4	unreviewed	A0A7X4LKJ4_9VIBR	153	PF08753;PF01402;	
A0A7X4RWX3	unreviewed	A0A7X4RWX3_9VIBR	134	PF08753;PF01402;	
A0A7X5D5G1	unreviewed	A0A7X5D5G1_9CLOT	142	PF08753;PF01402;	
A0A7X5DAC1	unreviewed	A0A7X5DAC1_9CLOT	140	PF08753;PF01402;	
A0A7X5Y161	unreviewed	A0A7X5Y161_9SPHN	159	PF08753;PF01402;	
A0A7X6BVP7	unreviewed	A0A7X6BVP7_9GAMM	136	PF08753;PF01402;	
A0A7X6DTZ0	unreviewed	A0A7X6DTZ0_9BACT	138	PF08753;PF01402;	
A0A7X6DUE7	unreviewed	A0A7X6DUE7_9BACT	138	PF08753;PF01402;	
A0A7X6FDH6	unreviewed	A0A7X6FDH6_9HYPH	145	PF08753;PF01402;	
A0A7X6QB55	unreviewed	A0A7X6QB55_9BACT	133	PF08753;PF01402;	
A0A7X6TK13	unreviewed	A0A7X6TK13_9DELT	136	PF08753;PF01402;	
A0A7X6UTZ3	unreviewed	A0A7X6UTZ3_9BACT	141	PF08753;PF01402;	
A0A7X6V3T5	unreviewed	A0A7X6V3T5_9BACT	134	PF08753;PF01402;	
A0A7X6VLF4	unreviewed	A0A7X6VLF4_9BACT	135	PF08753;PF01402;	
A0A7X6VYJ8	unreviewed	A0A7X6VYJ8_9BACT	153	PF08753;PF01402;	
A0A7X6XDC0	unreviewed	A0A7X6XDC0_9BACT	138	PF08753;PF01402;	
A0A7X6XLJ0	unreviewed	A0A7X6XLJ0_9BACT	139	PF08753;PF01402;	
A0A7X7AFQ1	unreviewed	A0A7X7AFQ1_9FIRM	138	PF08753;PF01402;	
A0A7X7DQE3	unreviewed	A0A7X7DQE3_9BACT	147	PF08753;PF01402;	
A0A7X7DU61	unreviewed	A0A7X7DU61_9BACT	180	PF08753;PF01402;	
A0A7X7E179	unreviewed	A0A7X7E179_9BACT	141	PF08753;PF01402;	
A0A7X7ESY6	unreviewed	A0A7X7ESY6_9BACT	144	PF08753;PF01402;	
A0A7X7F0A5	unreviewed	A0A7X7F0A5_9BACT	144	PF08753;PF01402;	
A0A7X7FD48	unreviewed	A0A7X7FD48_9BACT	141	PF08753;PF01402;	
A0A7X7IYV5	unreviewed	A0A7X7IYV5_9BACT	145	PF08753;PF01402;	
A0A7X7J889	unreviewed	A0A7X7J889_9BACT	136	PF08753;PF01402;	
A0A7X7KI89	unreviewed	A0A7X7KI89_9BACT	136	PF08753;PF01402;	
A0A7X7N2E7	unreviewed	A0A7X7N2E7_9ACTN	139	PF08753;PF01402;	
A0A7X7NG59	unreviewed	A0A7X7NG59_9BACT	138	PF08753;PF01402;	
A0A7X7QYR0	unreviewed	A0A7X7QYR0_9BACT	136	PF08753;PF01402;	
A0A7X7RK32	unreviewed	A0A7X7RK32_9BACT	140	PF08753;PF01402;	
A0A7X7RMQ6	unreviewed	A0A7X7RMQ6_9BACT	137	PF08753;PF01402;	
A0A7X7RV88	unreviewed	A0A7X7RV88_9BACT	137	PF08753;PF01402;	
A0A7X7T572	unreviewed	A0A7X7T572_9BACT	138	PF08753;PF01402;	
A0A7X7TDF2	unreviewed	A0A7X7TDF2_9BACT	136	PF08753;PF01402;	
A0A7X7TV97	unreviewed	A0A7X7TV97_9BACT	139	PF08753;PF01402;	
A0A7X7U274	unreviewed	A0A7X7U274_9BACT	134	PF08753;PF01402;	
A0A7X8BMN9	unreviewed	A0A7X8BMN9_9BACT	137	PF08753;PF01402;	
A0A7X8BWY7	unreviewed	A0A7X8BWY7_9SPHI	133	PF08753;PF01402;	
A0A7X8EKM4	unreviewed	A0A7X8EKM4_9BACT	135	PF08753;PF01402;	
A0A7X8FDC1	unreviewed	A0A7X8FDC1_9FIRM	139	PF08753;PF01402;	
A0A7X8H9Q4	unreviewed	A0A7X8H9Q4_9BACT	138	PF08753;PF01402;	
A0A7X8MBW6	unreviewed	A0A7X8MBW6_9BACT	137	PF08753;PF01402;	
A0A7X8PFV9	unreviewed	A0A7X8PFV9_9HYPH	145	PF08753;PF01402;	
A0A7X8TB18	unreviewed	A0A7X8TB18_9HYPH	139	PF08753;PF01402;	
A0A7X8UGW3	unreviewed	A0A7X8UGW3_9BACT	135	PF08753;PF01402;	
A0A7X8ULT0	unreviewed	A0A7X8ULT0_9BACT	150	PF08753;PF01402;	
A0A7X8USU8	unreviewed	A0A7X8USU8_9BACT	138	PF08753;PF01402;	
A0A7X8Y2T7	unreviewed	A0A7X8Y2T7_9HYPH	145	PF08753;PF01402;	
A0A7X9B1R0	unreviewed	A0A7X9B1R0_9BACT	141	PF08753;PF01402;	
A0A7X9EGV1	unreviewed	A0A7X9EGV1_9BACT	134	PF08753;PF01402;	
A0A7X9FMP3	unreviewed	A0A7X9FMP3_9DELT	139	PF08753;PF01402;	
A0A7X9IA35	unreviewed	A0A7X9IA35_9BACT	133	PF08753;PF01402;	
A0A7X9IQD8	unreviewed	A0A7X9IQD8_9SPIR	135	PF08753;PF01402;	
A0A7X9JSK1	unreviewed	A0A7X9JSK1_9BACT	133	PF08753;PF01402;	
A0A7X9K0B0	unreviewed	A0A7X9K0B0_9BACT	138	PF08753;PF01402;	
A0A7X9KDS5	unreviewed	A0A7X9KDS5_9BACT	135	PF08753;PF01402;	
A0A7Y0DZB8	unreviewed	A0A7Y0DZB8_9PROT	142	PF08753;PF01402;	
A0A7Y0G9H1	unreviewed	A0A7Y0G9H1_9SPHN	158	PF08753;PF01402;	
A0A7Y0TL19	unreviewed	A0A7Y0TL19_9CHLB	135	PF08753;PF01402;	
A0A7Y0XVH0	unreviewed	A0A7Y0XVH0_9CHLB	134	PF08753;PF01402;	
A0A7Y1A080	unreviewed	A0A7Y1A080_9PSED	151	PF08753;PF01402;	
A0A7Y1ANX6	unreviewed	A0A7Y1ANX6_9PSED	140	PF08753;PF01402;	
A0A7Y1EPA4	unreviewed	A0A7Y1EPA4_9PSED	140	PF08753;PF01402;	
A0A7Y2L9J2	unreviewed	A0A7Y2L9J2_9THEO	138	PF08753;PF01402;	
A0A7Y2N1N6	unreviewed	A0A7Y2N1N6_9DELT	136	PF08753;PF01402;	
A0A7Y2PK50	unreviewed	A0A7Y2PK50_9PSED	139	PF08753;PF01402;	
A0A7Y2UMG0	unreviewed	A0A7Y2UMG0_9DELT	136	PF08753;PF01402;	
A0A7Y3AKG2	unreviewed	A0A7Y3AKG2_9DELT	140	PF08753;PF01402;	
A0A7Y3XF13	unreviewed	A0A7Y3XF13_9BACT	138	PF08753;PF01402;	
A0A7Y3XM66	unreviewed	A0A7Y3XM66_9BACT	139	PF08753;PF01402;	
A0A7Y4N3D8	unreviewed	A0A7Y4N3D8_CORCK	134	PF08753;PF01402;	
A0A7Y4WA18	unreviewed	A0A7Y4WA18_9BACT	138	PF08753;PF01402;	
A0A7Y4YIU0	unreviewed	A0A7Y4YIU0_9BACT	138	PF08753;PF01402;	
A0A7Y4ZI59	unreviewed	A0A7Y4ZI59_9DELT	147	PF08753;PF01402;	
A0A7Y5GCI7	unreviewed	A0A7Y5GCI7_9BACT	138	PF08753;PF01402;	
A0A7Y5IUW2	unreviewed	A0A7Y5IUW2_9BACT	139	PF08753;PF01402;	
A0A7Y5JLP3	unreviewed	A0A7Y5JLP3_9PLAN	157	PF08753;PF01402;	
A0A7Y5LWM8	unreviewed	A0A7Y5LWM8_9BACT	165	PF08753;PF01402;	
A0A7Y5PU82	unreviewed	A0A7Y5PU82_9BACT	139	PF08753;PF01402;	
A0A7Y5SM85	unreviewed	A0A7Y5SM85_9BACT	137	PF08753;PF01402;	
A0A7Y5UXD2	unreviewed	A0A7Y5UXD2_9BACT	138	PF08753;PF01402;	
A0A7Y6C0P0	unreviewed	A0A7Y6C0P0_9BACL	158	PF08753;PF01402;	
A0A7Y6CWT3	unreviewed	A0A7Y6CWT3_9BURK	155	PF08753;PF01402;	
A0A7Y6RBQ8	unreviewed	A0A7Y6RBQ8_9GAMM	133	PF08753;PF01402;	
A0A7Y6VYA7	unreviewed	A0A7Y6VYA7_9BRAD	147	PF08753;PF01402;	
A0A7Y6WBZ0	unreviewed	A0A7Y6WBZ0_9BRAD	147	PF08753;PF01402;	
A0A7Y6YV78	unreviewed	A0A7Y6YV78_9HYPH	135	PF08753;PF01402;	
A0A7Y7N821	unreviewed	A0A7Y7N821_9DELT	139	PF08753;PF01402;	
A0A7Y7NLS3	unreviewed	A0A7Y7NLS3_9DELT	139	PF08753;PF01402;	
A0A7Y7TI88	unreviewed	A0A7Y7TI88_9DELT	150	PF08753;PF01402;	
A0A7Y8HC54	unreviewed	A0A7Y8HC54_9DELT	139	PF08753;PF01402;	
A0A7Y8HKY0	unreviewed	A0A7Y8HKY0_9PROT	142	PF08753;PF01402;	
A0A7Y8J0W9	unreviewed	A0A7Y8J0W9_9BACT	139	PF08753;PF01402;	
A0A7Y8J8L7	unreviewed	A0A7Y8J8L7_9RHOO	157	PF08753;PF01402;	
A0A7Y8LBV0	unreviewed	A0A7Y8LBV0_9BACT	138	PF08753;PF01402;	
A0A7Y8M5U5	unreviewed	A0A7Y8M5U5_9PROT	156	PF08753;PF01402;	
A0A7Y8M9B9	unreviewed	A0A7Y8M9B9_9PROT	133	PF08753;PF01402;	
A0A7Y9UF69	unreviewed	A0A7Y9UF69_9BRAD	148	PF08753;PF01402;	
A0A7Z0KX37	unreviewed	A0A7Z0KX37_9RHOB	156	PF08753;PF01402;	
A0A7Z0LQV1	unreviewed	A0A7Z0LQV1_9GAMM	133	PF08753;PF01402;	
A0A7Z0QAX1	unreviewed	A0A7Z0QAX1_9BRAD	148	PF08753;PF01402;	
A0A7Z0SMU4	unreviewed	A0A7Z0SMU4_9GAMM	137	PF08753;PF01402;	
A0A7Z0VHP7	unreviewed	A0A7Z0VHP7_9GAMM	140	PF08753;PF01402;	
A0A7Z1BQG6	unreviewed	A0A7Z1BQG6_SALDZ	133	PF08753;PF01402;	
A0A7Z1R2K5	unreviewed	A0A7Z1R2K5_9BACT	139	PF08753;PF01402;	
A0A7Z1Z5J8	unreviewed	A0A7Z1Z5J8_9GAMM	139	PF08753;PF01402;	
A0A7Z2JK55	unreviewed	A0A7Z2JK55_9BURK	152	PF08753;PF01402;	
A0A7Z2LEQ6	unreviewed	A0A7Z2LEQ6_9PSED	139	PF08753;PF01402;	
A0A7Z2SML6	unreviewed	A0A7Z2SML6_9BRAD	148	PF08753;PF01402;	
A0A7Z2ZKN2	unreviewed	A0A7Z2ZKN2_9BACL	150	PF08753;PF01402;	
A0A7Z6WTV8	unreviewed	A0A7Z6WTV8_9BACE	133	PF08753;PF01402;	
A0A7Z6YAK6	unreviewed	A0A7Z6YAK6_HELPX	125	PF08753;PF01402;	
A0A7Z7B0B7	unreviewed	A0A7Z7B0B7_9EURY	140	PF08753;PF01402;	
A0A7Z7HVP0	unreviewed	A0A7Z7HVP0_9GAMM	133	PF08753;PF01402;	
A0A7Z7N1Z9	unreviewed	A0A7Z7N1Z9_9BURK	152	PF08753;PF01402;	
A0A7Z8ERV8	unreviewed	A0A7Z8ERV8_KLEPN	132	PF08753;PF01402;	
A0A7Z8KNQ9	unreviewed	A0A7Z8KNQ9_9EURY	141	PF08753;PF01402;	
A0A7Z8L5B5	unreviewed	A0A7Z8L5B5_9BACT	185	PF08753;PF01402;	
A0A7Z8LFF1	unreviewed	A0A7Z8LFF1_9RHOB	155	PF08753;PF01402;	
A0A7Z9WW63	unreviewed	A0A7Z9WW63_9DELT	136	PF08753;PF01402;	
A0A7Z9YC23	unreviewed	A0A7Z9YC23_9BACT	137	PF08753;PF01402;	
A0A7Z9ZZD5	unreviewed	A0A7Z9ZZD5_9BACT	135	PF08753;PF01402;	
A0A800AIE0	unreviewed	A0A800AIE0_9BACT	138	PF08753;PF01402;	
A0A800XLH4	unreviewed	A0A800XLH4_9EURY	140	PF08753;PF01402;	
A0A806N2D6	unreviewed	A0A806N2D6_BRUSS	138	PF08753;PF01402;	
A0A806X542	unreviewed	A0A806X542_9ENTR	133	PF08753;PF01402;	
A0A807LIE1	unreviewed	A0A807LIE1_9ENTR	137	PF08753;PF01402;	
A0A808XS98	unreviewed	A0A808XS98_9ENTR	138	PF08753;PF01402;	
A0A811DGP3	unreviewed	A0A811DGP3_9ENTR	131	PF08753;PF01402;	
A0A811DH46	unreviewed	A0A811DH46_KLEVA	132	PF08753;PF01402;	
A0A811XF06	unreviewed	A0A811XF06_9ENTR	133	PF08753;PF01402;	
A0A822PL58	unreviewed	A0A822PL58_SHIFL	133	PF08753;PF01402;	
A0A823BBV0	unreviewed	A0A823BBV0_SHIBO	133	PF08753;PF01402;	
A0A826L2U9	unreviewed	A0A826L2U9_ECOLX	133	PF08753;PF01402;	
A0A826X930	unreviewed	A0A826X930_ECOLX	133	PF08753;PF01402;	
A0A827L387	unreviewed	A0A827L387_ECOLX	133	PF08753;PF01402;	
A0A827Q5I2	unreviewed	A0A827Q5I2_ECOLX	133	PF08753;PF01402;	
A0A828A057	unreviewed	A0A828A057_ECOLX	133	PF08753;PF01402;	
A0A828TZC9	unreviewed	A0A828TZC9_ECOLX	133	PF08753;PF01402;	
A0A828WF97	unreviewed	A0A828WF97_9ENTR	133	PF08753;PF01402;	
A0A829AAW4	unreviewed	A0A829AAW4_ECOLX	133	PF08753;PF01402;	
A0A829CDH1	unreviewed	A0A829CDH1_ECOLX	133	PF08753;PF01402;	
A0A829DMA7	unreviewed	A0A829DMA7_ECOLX	133	PF08753;PF01402;	
A0A829FUX6	unreviewed	A0A829FUX6_ECOLX	133	PF08753;PF01402;	
A0A829IYF1	unreviewed	A0A829IYF1_ECOLX	133	PF08753;PF01402;	
A0A829KWY5	unreviewed	A0A829KWY5_ECOLX	133	PF08753;PF01402;	
A0A829XHB3	unreviewed	A0A829XHB3_9HYPH	145	PF08753;PF01402;	
A0A833K6N2	unreviewed	A0A833K6N2_9ENTR	133	PF08753;PF01402;	
A0A833KW28	unreviewed	A0A833KW28_9ENTR	133	PF08753;PF01402;	
A0A836Z9T9	unreviewed	A0A836Z9T9_ECOLX	133	PF08753;PF01402;	
A0A837JR50	unreviewed	A0A837JR50_KLEAE	133	PF08753;PF01402;	
A0A837KD58	unreviewed	A0A837KD58_KLEAE	133	PF08753;PF01402;	
A0A837LUF5	unreviewed	A0A837LUF5_9ENTR	133	PF08753;PF01402;	
A0A839T3C1	unreviewed	A0A839T3C1_AZOMA	1312	PF00171;PF01619;PF14850;PF18327;PF01402;	
A0A839WP82	unreviewed	A0A839WP82_9ENTR	143	PF08753;PF01402;	
A0A842M0B8	unreviewed	A0A842M0B8_9ARCH	136	PF08753;PF01402;	
A0A843ECQ1	unreviewed	A0A843ECQ1_9EURY	150	PF08753;PF01402;	
A0A844SI57	unreviewed	A0A844SI57_9BRAD	148	PF08753;PF01402;	
A0A844SSJ5	unreviewed	A0A844SSJ5_9BRAD	145	PF08753;PF01402;	
A0A844TBX3	unreviewed	A0A844TBX3_9BRAD	148	PF08753;PF01402;	
A0A844V416	unreviewed	A0A844V416_9ENTR	132	PF08753;PF01402;	
A0A844W4W0	unreviewed	A0A844W4W0_9ENTR	133	PF08753;PF01402;	
A0A845BCU0	unreviewed	A0A845BCU0_9PROT	154	PF08753;PF01402;	
A0A845ILW4	unreviewed	A0A845ILW4_BRAJP	148	PF08753;PF01402;	
A0A845SG08	unreviewed	A0A845SG08_9GAMM	174	PF08753;PF01402;	
A0A847GGL3	unreviewed	A0A847GGL3_9BACT	154	PF08753;PF01402;	
A0A850EGN0	unreviewed	A0A850EGN0_9BRAD	146	PF08753;PF01402;	
A0A850IBC8	unreviewed	A0A850IBC8_9BRAD	145	PF08753;PF01402;	
A0A850J2B9	unreviewed	A0A850J2B9_9BRAD	148	PF08753;PF01402;	
A0A852Q964	unreviewed	A0A852Q964_KLEAE	133	PF08753;PF01402;	
A0A853ISE4	unreviewed	A0A853ISE4_BRUAO	132	PF08753;PF01402;	
A0A857C944	unreviewed	A0A857C944_9HYPH	171	PF08753;PF01402;	
A0A858WYZ4	unreviewed	A0A858WYZ4_9HYPH	174	PF08753;PF01402;	
A0A862ZME7	unreviewed	A0A862ZME7_ECOLX	133	PF08753;PF01402;	
A0A897N2C5	unreviewed	A0A897N2C5_9EURY	198	PF08753;PF01402;	
A0A897NFL8	unreviewed	A0A897NFL8_9EURY	190	PF08753;PF01402;	
A0A897NID4	unreviewed	A0A897NID4_9EURY	190	PF08753;PF01402;	
A0A897NWF8	unreviewed	A0A897NWF8_9EURY	157	PF08753;PF01402;	
A0A8A3SK84	unreviewed	A0A8A3SK84_ECO57	133	PF08753;PF01402;	
A0A8A5FQ92	unreviewed	A0A8A5FQ92_9GAMM	132	PF08753;PF01402;	
A0A8A5GUM6	unreviewed	A0A8A5GUM6_ECOLX	133	PF08753;PF01402;	
A0A8A5H7C8	unreviewed	A0A8A5H7C8_ECOLX	133	PF08753;PF01402;	
A0A8A5HL44	unreviewed	A0A8A5HL44_ECOLX	133	PF08753;PF01402;	
A0A8A5I0L0	unreviewed	A0A8A5I0L0_ECOLX	133	PF08753;PF01402;	
A0A8A5IIQ0	unreviewed	A0A8A5IIQ0_ECOLX	133	PF08753;PF01402;	
A0A8A5IX52	unreviewed	A0A8A5IX52_ECOLX	133	PF08753;PF01402;	
A0A8A6ERH3	unreviewed	A0A8A6ERH3_KLEVA	132	PF08753;PF01402;	
A0A8A7CRV3	unreviewed	A0A8A7CRV3_9HYPH	159	PF08753;PF01402;	
A0A8A8BM03	unreviewed	A0A8A8BM03_9HYPH	132	PF08753;PF01402;	
A0A8B1C7C3	unreviewed	A0A8B1C7C3_ECOLX	133	PF08753;PF01402;	
A0A8B2FFN3	unreviewed	A0A8B2FFN3_9ENTR	133	PF08753;PF01402;	
A0A8B2T992	unreviewed	A0A8B2T992_KLEOX	138	PF08753;PF01402;	
A0A8B3QML3	unreviewed	A0A8B3QML3_KLEPN	132	PF08753;PF01402;	
A0A8B4SY60	unreviewed	A0A8B4SY60_KLEPN	132	PF08753;PF01402;	
A0A8B4TPL3	unreviewed	A0A8B4TPL3_9ENTR	133	PF08753;PF01402;	
A0A8B4YXI3	unreviewed	A0A8B4YXI3_9ENTR	138	PF08753;PF01402;	
A0A8B5QBF8	unreviewed	A0A8B5QBF8_9ENTR	133	PF08753;PF01402;	
A0B6X8	reviewed	NIKR_METTP	140	PF08753;PF01402;	
A0RPH1	unreviewed	A0RPH1_CAMFF	140	PF08753;PF01402;	
A1AH17	reviewed	NIKR_ECOK1	133	PF08753;PF01402;	
A1AQS8	reviewed	NIKR_PELPD	139	PF08753;PF01402;	
A1BDR8	reviewed	NIKR_CHLPD	134	PF08753;PF01402;	
A1KA89	unreviewed	A1KA89_AZOSB	160	PF08753;PF01402;	
A1VAN1	reviewed	NIKR_DESVV	139	PF08753;PF01402;	
A1YSQ9	unreviewed	A1YSQ9_HELPX	148	PF08753;PF01402;	
A2SJM0	unreviewed	A2SJM0_METPP	156	PF08753;PF01402;	
A2SPT2	unreviewed	A2SPT2_METLZ	139	PF08753;PF01402;	
A3CXR2	unreviewed	A3CXR2_METMJ	140	PF08753;PF01402;	
A4G0H7	reviewed	NIKR_METM5	141	PF08753;PF01402;	
A4W9Y8	reviewed	NIKR_ENT38	133	PF08753;PF01402;	
A4YZL9	unreviewed	A4YZL9_BRASO	165	PF08753;PF01402;	
A5EPM0	unreviewed	A5EPM0_BRASB	167	PF08753;PF01402;	
A5GBR0	reviewed	NIKR_GEOUR	139	PF08753;PF01402;	
A5UK41	unreviewed	A5UK41_METS3	152	PF08753;PF01402;	
A5VV94	reviewed	NIKR_BRUO2	132	PF08753;PF01402;	
A6L9L6	unreviewed	A6L9L6_PARD8	133	PF08753;PF01402;	
A6TFA8	reviewed	NIKR_KLEP7	132	PF08753;PF01402;	
A6URH7	reviewed	NIKR_METVS	141	PF08753;PF01402;	
A6UW87	reviewed	NIKR_META3	141	PF08753;PF01402;	
A6VI08	reviewed	NIKR_METM7	141	PF08753;PF01402;	
A7GYJ8	reviewed	NIKR_CAMC5	137	PF08753;PF01402;	
A7HCH4	unreviewed	A7HCH4_ANADF	141	PF08753;PF01402;	
A7I1P3	reviewed	NIKR_CAMHC	138	PF08753;PF01402;	
A7I8U9	unreviewed	A7I8U9_METB6	140	PF08753;PF01402;	
A7ZDN6	reviewed	NIKR_CAMC1	137	PF08753;PF01402;	
A7ZT19	reviewed	NIKR_ECO24	133	PF08753;PF01402;	
A8A5T9	reviewed	NIKR_ECOHS	133	PF08753;PF01402;	
A8AR62	reviewed	NIKR_CITK8	133	PF08753;PF01402;	
A8FTW2	unreviewed	A8FTW2_SHESH	136	PF08753;PF01402;	
A8H8R9	unreviewed	A8H8R9_SHEPA	136	PF08753;PF01402;	
A9A8S1	reviewed	NIKR_METM6	141	PF08753;PF01402;	
A9BU34	unreviewed	A9BU34_DELAS	164	PF08753;PF01402;	
A9MC92	reviewed	NIKR_BRUC2	132	PF08753;PF01402;	
A9MM66	reviewed	NIKR_SALAR	133	PF08753;PF01402;	
A9WZ97	reviewed	NIKR_BRUSI	132	PF08753;PF01402;	
B0K204	unreviewed	B0K204_THEPX	143	PF08753;PF01402;	
B0KDC6	unreviewed	B0KDC6_THEP3	143	PF08753;PF01402;	
B0R2R5	reviewed	NIKR_HALS3	142	PF08753;PF01402;	
B0TV02	unreviewed	B0TV02_SHEHH	136	PF08753;PF01402;	
B1EHS0	unreviewed	B1EHS0_ESCAT	133	PF08753;PF01402;	
B1J0E9	reviewed	NIKR_ECOLC	133	PF08753;PF01402;	
B1J9R7	reviewed	NIKR_PSEPW	138	PF08753;PF01402;	
B1LIE4	reviewed	NIKR_ECOSM	133	PF08753;PF01402;	
B1M0C3	unreviewed	B1M0C3_METRJ	147	PF08753;PF01402;	
B1M926	unreviewed	B1M926_METRJ	153	PF08753;PF01402;	
B1X7T9	reviewed	NIKR_ECODH	133	PF08753;PF01402;	
B2SAM1	reviewed	NIKR_BRUA1	132	PF08753;PF01402;	
B2U4B0	reviewed	NIKR_SHIB3	133	PF08753;PF01402;	
B2UVA2	reviewed	NIKR_HELPS	148	PF08753;PF01402;	
B3E7G1	reviewed	NIKR_GEOLS	139	PF08753;PF01402;	
B3EFS3	reviewed	NIKR_CHLL2	134	PF08753;PF01402;	
B3EQP0	unreviewed	B3EQP0_CHLPB	131	PF08753;PF01402;	
B3QCC6	reviewed	NIKR_RHOPT	147	PF08753;PF01402;	
B3QLJ9	reviewed	NIKR_CHLP8	134	PF08753;PF01402;	
B3WVP2	unreviewed	B3WVP2_9ENTR	133	PF08753;PF01402;	
B4S8H9	unreviewed	B4S8H9_PROA2	147	PF08753;PF01402;	
B4TYY1	reviewed	NIKR_SALSV	133	PF08753;PF01402;	
B4U5P2	unreviewed	B4U5P2_HYDS0	139	PF08753;PF01402;	
B4UBV8	reviewed	NIKR_ANASK	139	PF08753;PF01402;	
B5BHM4	reviewed	NIKR_SALPK	133	PF08753;PF01402;	
B5EC98	reviewed	NIKR_CITBB	139	PF08753;PF01402;	
B5F9E6	unreviewed	B5F9E6_SALA4	145	PF08753;PF01402;	
B5IB41	unreviewed	B5IB41_ACIB4	135	PF08753;PF01402;	
B5R3Y5	reviewed	NIKR_SALEP	133	PF08753;PF01402;	
B5RGU2	reviewed	NIKR_SALG2	133	PF08753;PF01402;	
B5XTJ9	reviewed	NIKR_KLEP3	132	PF08753;PF01402;	
B5YAK0	reviewed	NIKR_DICT6	135	PF08753;PF01402;	
B5YUQ6	reviewed	NIKR_ECO5E	133	PF08753;PF01402;	
B6G9Y0	unreviewed	B6G9Y0_9ACTN	162	PF08753;PF01402;	
B6I346	reviewed	NIKR_ECOSE	133	PF08753;PF01402;	
B6JNH5	reviewed	NIKR_HELP2	148	PF08753;PF01402;	
B6WTX3	unreviewed	B6WTX3_9DELT	139	PF08753;PF01402;	
B6YSU8	reviewed	NIKR_THEON	138	PF08753;PF01402;	
B7BC24	unreviewed	B7BC24_9BACT	133	PF08753;PF01402;	
B7L5T4	reviewed	NIKR_ECO55	133	PF08753;PF01402;	
B7LSV6	reviewed	NIKR_ESCF3	133	PF08753;PF01402;	
B7M2P4	reviewed	NIKR_ECO8A	133	PF08753;PF01402;	
B7MDX1	reviewed	NIKR_ECO45	133	PF08753;PF01402;	
B7N1R9	reviewed	NIKR_ECO81	133	PF08753;PF01402;	
B7NEA8	reviewed	NIKR_ECOLU	133	PF08753;PF01402;	
B7NN95	reviewed	NIKR_ECO7I	133	PF08753;PF01402;	
B7R3U5	unreviewed	B7R3U5_9EURY	138	PF08753;PF01402;	
